  ;Valeur propre;% exprimé ;% cumulé ;
dim 1;0.097747;25.574412;25.574412
dim 2;0.054253;14.194732;39.769145
dim 3;0.048725;12.7485;52.517645
dim 4;0.041921;10.968298;63.485942
dim 5;0.034198;8.947653;72.433596
dim 6;0.02478;6.48339;78.916986
dim 7;0.022141;5.793075;84.710061
dim 8;0.018201;4.762094;89.472155
dim 9;0.015458;4.044476;93.516631
dim 10;0.0138;3.610586;97.127217
dim 11;0.01098;2.872783;100

