  ;Valeur propre;% exprimé ;% cumulé ;
dim 1;0.049702;30.58917;30.58917
dim 2;0.045923;28.263521;58.852692
dim 3;0.031831;19.590759;78.443451
dim 4;0.019616;12.072987;90.516438
dim 5;0.015409;9.483562;100

