"son";-0.19665;0.47255;0.05537;0.04055;-0.09863;0.18561;0.04846;0.0727;-0.07337;0.21218
"élève";0.26928;0.37553;-0.32125;0.57844;0.16622;0.22342;0.14612;0.28017;-0.06081;0.06177
"avec";0.04289;0.01766;-0.14895;0.23052;-0.04071;0.02485;0.12163;0.35987;-0.1059;0.3473
"permettre";0.22709;0.4186;-0.36767;1.18759;0.01891;0.00453;0.21445;0.94587;0.0193;0.00976
"leur";-0.00047;0;0.10196;0.08903;-0.30858;1.17658;0.00118;3e-05;0.02143;0.01172
"thème";0.41545;2.3351;-0.15438;0.34895;0.13795;0.40201;0.13677;0.64121;0.00959;0.00401
"avoir";0.07014;0.04366;-0.11033;0.11691;0.05757;0.04592;0.03427;0.02641;-0.00857;0.0021
"plus";-0.12141;0.14195;0.02332;0.00567;-0.10063;0.15225;-0.07119;0.12365;0.11101;0.38277
"liberté";0.29445;0.07063;0.01659;0.00024;-0.6323;0.50854;0.15337;0.04855;0.02309;0.0014
"faire";0.07095;0.03354;0.02795;0.00563;0.1576;0.25839;0.05983;0.06044;-0.04089;0.03594
"étude";-0.18319;0.32122;-0.1595;0.26354;0.07641;0.08726;-0.12783;0.39632;0.17326;0.92679
"ne";-0.05176;0.0237;0.04441;0.01888;-0.07658;0.08099;-0.06134;0.08432;-0.10352;0.30575
"comme";0.03305;0.00712;-0.02018;0.00287;-0.13026;0.17266;-0.04579;0.03463;-0.05009;0.05275
"elle";0.0222;0.00344;0.0969;0.07096;-0.34451;1.29399;0.0733;0.09505;-0.14049;0.44456
"entre";-0.17307;0.21089;-0.17524;0.234;0.14955;0.24587;-0.08289;0.12257;-0.10566;0.25355
"politique";0.18927;0.24075;0.12713;0.11756;-0.01464;0.00225;-0.12146;0.2512;-0.01372;0.00408
"droit";0.3919;0.21002;-0.07959;0.00938;-0.18237;0.07101;-0.24705;0.21145;-0.23856;0.25101
"on";0.01154;0.00108;-0.12205;0.13041;-0.07175;0.06502;-0.0635;0.08264;0.16429;0.70413
"pas";0.04688;0.01407;0.02415;0.00404;-0.08882;0.07885;-0.15246;0.37697;-0.12572;0.32629
"question";0.19177;0.18404;-0.03196;0.00553;0.27806;0.6041;0.09779;0.12124;0.23253;0.87275
"mais";0.02063;0.00249;-0.13425;0.11408;-0.08771;0.07025;-0.07192;0.07664;-0.10978;0.22731
"tout";-0.01078;0.00056;0.13476;0.0955;0.00323;8e-05;-0.04151;0.02121;0.08619;0.11642
"autre";-0.2703;0.27634;0.20956;0.17977;0.0752;0.0334;-0.09523;0.0869;0.07573;0.06996
"grand";-0.02274;0.00406;0.0392;0.01306;-0.15873;0.30902;-0.04942;0.04861;0.21058;1.12357
"celui";-0.01255;0.00088;-0.11164;0.07575;0.07537;0.04981;-0.04228;0.02543;0.04888;0.04328
"professeur";-0.35288;0.1739;-0.1943;0.05706;0.06349;0.00879;0.09076;0.02915;0.12225;0.06732
"monde";-0.00771;0.00045;-0.16092;0.21444;-0.00319;0.00012;-0.11711;0.2659;-0.02896;0.0207
"société";-0.08994;0.04236;-0.12179;0.08406;0.23265;0.44261;0.24378;0.78855;0.05188;0.04547
"mettre";-0.02641;0.00369;-0.18614;0.19856;-0.06418;0.03406;0.02654;0.00945;0.00309;0.00016
"exemple";-0.01929;0.0023;0.13302;0.11813;0.04413;0.01875;-0.21693;0.73545;-0.10932;0.23777
"expression";-0.088;0.00541;0.86597;0.56672;-0.36489;0.14516;0.20858;0.07697;-0.18747;0.07916
"devoir";-0.06899;0.01939;-0.03829;0.00646;-0.01098;0.00077;-0.09215;0.08764;0.11647;0.17822
